#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
EVTTOOLTIPintrigue.73;Ask [From.GetTitledName] for a higher compensation for your role;;;;;;;;;;;;;x
EVTTOOLTIPintrigue.67;[From.GetTitledName] will be very disappointed of hearing of my rejection;;;;;;;;;;;;;x
EVTTOOLTIPintrigue.74;Ask [From.GetTitledName] for a title as compensation for your role;;;;;;;;;;;;;x
EVTTOOLTIPintrigue.78;Send your men to assassinate [This.GetTitledFirstName];;;;;;;;;;;;;x
EVTTOOLTIPintrigue.82;Send your men to assassinate [This.GetTitledFirstName] and let the blame fall on [This.Spouse.GetTitledFirstName];;;;;;;;;;;;;x
EVTTOOLTIPintrigue.90;Have your and the marshal's men assault the capital, take its castle and attempt to capture [Root.PlotTarget.GetTitledName] in order to usurp the throne!;;;;;;;;;;;;;x
EVTTOOLTIPintrigue.93;Have your and the marshal's men assault the capital, take its castle and attempt to assassinate [Root.PlotTarget.GetTitledName] in order to usurp the throne!;;;;;;;;;;;;;x
EVTTOOLTIPintrigue.96;Have your and the marshal's men take the capital and usurp the throne!;;;;;;;;;;;;;x
EVTDESCintrigue.150;You have learned from your informants in the council that [Root.PlotTarget.GetTitledName]'s daughter in law might be having an affair with a courtier. If words of this were to reach [Root.PlotTarget.GetTitledName]'s ears, there would be no mercy for her nor for her lover.;;;;;;;;;;;;;x
EVTOPTAintrigue.150;This could prove to be useful;;;;;;;;;;;;;x
EVTOPTBintrigue.150;I don't mind for such trifles;;;;;;;;;;;;;x
EVTTOOLTIPintrigue.151;Send [Root.PlotTarget.GetTitledName] an anonymous missive revealing the affair;;;;;;;;;;;;;x
EVTDESCintrigue.151;I just received a very worrying anonymous letter, describing in detail an affair between my daughter in law and a nobleman of the realm.;;;;;;;;;;;;;x
EVTOPTAintrigue.151;This is lese-majesty!;;;;;;;;;;;;;x
EVTOPTBintrigue.151;No one needs to know this..;;;;;;;;;;;;;x
EVTDESCintrigue.152;My wife [Root.Spouse.GetFirstName] has just been arrested together with [From.Lover.GetBestName] for high treason and lese-majesty because of having an affair with him!;;;;;;;;;;;;;x
EVTOPTAintrigue.152;And I didn't know anything of this!;;;;;;;;;;;;;x
EVTDESCintrigue.153;You have just been arrested together with your lover, [Root.Lover.GetBestName], for high treason and lese-majesty!;;;;;;;;;;;;;x
EVTOPTAintrigue.153;I beg forgiveness!;;;;;;;;;;;;;x
EVTDESCintrigue.154;[From.GetTitledName] is now safely locked up in your dungeons, awaiting trial for [From.GetHerHis] accusations of high treason and lese-majesty.;;;;;;;;;;;;;
EVTOPTAintrigue.154;[From.GetSheHeCap] will have [From.GetHerHis] life safe;;;;;;;;;;;;;x
EVTOPTBintrigue.154;Off with [From.GetHerHis] head!;;;;;;;;;;;;;x
EVTDESCintrigue.155;You have just been sentenced to death for high treason and lese-majesty, and are now awaiting to be executed on the orders of [From.GetTitledName].;;;;;;;;;;;;;x
EVTDESCintrigue.156;Your wife, [From.GetTitledName], has been sentenced to death and executed for the crimes of high treason and lese-majesty.;;;;;;;;;;;;;x
EVTOPTAintrigue.156;The whore!;;;;;;;;;;;;;x
EVTDESCintrigue.157;[Root.PlotTarget.GetTitledName]'s heir is very skilled and well loved by the subjects of the realm. This could represent an obstacle for my conspiracy to overthrow [Root.PlotTarget.GetObjectPronoun], if [Root.PlotTarget.GetSubjectPronoun] was to die prematurely and the throne pass onto [Root.PlotTarget.GetPossPronoun] heir.;;;;;;;;;;;;;x
EVTOPTAintrigue.157;Something needs to be done about it;;;;;;;;;;;;;x
EVTOPTBintrigue.157;I need to follow another path;;;;;;;;;;;;;x
EVTDESCintrigue.158;[Root.PlotTarget.GetTitledName]'s heir is very fond of wine and rides in the countryside. If we are to strike, we have to use his weaknesses against him.;;;;;;;;;;;;;x
EVTOPTAintrigue.158;I will have him poisoned;;;;;;;;;;;;;x
EVTOPTBintrigue.158;I know of another way..;;;;;;;;;;;;;x
EVTOPTCintrigue.158;I don't think this is a good idea after all;;;;;;;;;;;;;x
EVTDESCintrigue.161;I've been promised a title for my role in the recent conspiracy.;;;;;;;;;;;;;x
EVTOPTAintrigue.161;A debt that needs to be paid;;;;;;;;;;;;;x
EVTOPTBintrigue.161;I dare not ask;;;;;;;;;;;;;x
EVTDESCintrigue.162;[From.GetTitledFirstName] just reminded me of the title I've promised [From.GetHerHim] because of [From.GetHerHis] pivotal role in my recent conspiracy.;;;;;;;;;;;;;x
EVTOPTAintrigue.162;[Root.GetOnlyDynastyName]s always pay their debts;;;;;;;;;;;;;x
EVTOPTBintrigue.162;What title? I can't remember;;;;;;;;;;;;;x
EVTOPTCintrigue.162;Will no one rid me of [From.GetHerHim]?;;;;;;;;;;;;;x
EVTDESCintrigue.163;[From.GetTitledFirstName] has granted you a title and the same status you held prior to the conspiracy!;;;;;;;;;;;;;x
EVTOPTAintrigue.163;The end justifies the means;;;;;;;;;;;;;x
EVTDESCintrigue.164;[From.GetTitledFirstName] has refused to give you the title that [From.GetSheHe] promised you!;;;;;;;;;;;;;x
EVTOPTAintrigue.164;The traitor!;;;;;;;;;;;;;x
EVTDESCintrigue.165;Vengeance is in my heart, death in my hand, blood and revenge are hammering in my head.;;;;;;;;;;;;;x
EVTOPTAintrigue.165;I will have my revenge;;;;;;;;;;;;;x
EVTDESCintrigue.166;A bishop subject of mine is far too ambitious for his own good. His talks of God and his love are ruining all the good things we have built in those years, and sensibly weakening my rule and my status..;;;;;;;;;;;;;x
EVTOPTAintrigue.166;Will no one rid me of this turbulent priest?;;;;;;;;;;;;;x
EVTOPTBintrigue.166;He's a man of God;;;;;;;;;;;;;x
EVTDESCintrigue.167;[From.GetTitledFirstName]'s knights have come for me!;;;;;;;;;;;;;x
EVTOPTAintrigue.167;For the name of Jesus, I am ready to embrace death;;;;;;;;;;;;;x
EVTDESCintrigue.168;The wicked knight leapt suddenly upon [From.GetTitledFirstName], cutting off the top of the crown which the unction of sacred chrism had dedicated to God. Next he received a second blow on the head, but still he stood firm and immovable. At the third blow he fell on his knees and elbows, offering himself a living sacrifice, and saying in a low voice, 'For the name of Jesus and the protection of the Church, I am ready to embrace death'...;;;;;;;;;;;;;x
EVTOPTAintrigue.168;I didn't mean THAT;;;;;;;;;;;;;x
EVTDESC200000;We started early, the sun had barely risen above the horizon. There was plenty of prey, the dogs caught many rabbits and I slayed one great boar before he killed my horse and myself.;Nous avons commencé tôt, le soleil venait à peine de percer l'horizon. Les proies abondaient, les chiens ont pris de nombreux lapins et j'ai occis un sanglier avant qu'il ne tue mon cheval et moi-même.  ;Wir fingen früh an, die Sonne hatte sich über dem Horizont kaum erhoben. Es gab viel Beute, die Hunde fingen viele Kaninchen und ich tötete einen großen Eber, bevor er mein Pferd und mich selbst tötete.;;;;;;;;;;;x
EVTOPTA200000;I'm a hunter;Je suis un(e) chasseur(se);Ich bin ein Jäger;;;;;;;;;;;x
EVTDESC200001;The new bird is almost too perfect. I enjoy every hunt with her, and the cook has trouble finding new recipes for rabbit.;Le nouvel oiseau est presque trop parfait. J'éprouve une grande joie à chaque chasse avec lui et le cuisinier à du mal à trouver de nouveaux récipients pour conserver les lapins. ;Der neue Vogel ist fast zu vollkommen. Ich genieße jede Jagd mit ihm, und der Koch hat Schwierigkeiten, neue Rezepte für das Kaninchen zu finden.;;;;;;;;;;;x
EVTOPTA200001;I'm a falconer;Je suis un(e) fauconnier(ière) ;Ich bin ein Falkner;;;;;;;;;;;x
EVTDESC200002;I'm never happier than when I'm in my study, poring over some newly imported volume. Books are truly God's greatest gift to man.;Je ne suis jamais aussi heureux que lorsque je suis à mon étude, étudiant de près quelques nouveaux manuscrits importés. Les livres sont vraiment les plus cadeaux que Dieu à fait aux hommes.;Ich bin nie glücklicher wenn ich über einem kürzlich importierten Buch brüte. Bücher sind wahrhaft das größte Geschenk Gottes, des Allmächtigen.;;;;;;;;;;;x
EVTOPTA200002;I'm a scholar;Je suis un(e) lettré(e);Ich bin ein Schüler;;;;;;;;;;;x
EVTDESC200003;I found the strange book collecting dust in a forgotten corner of the castle library. It took me several weeks of intense study before its mystery revealed itself to me. The gibberish parts was encoded and after many hours trying to decipher I managed to break it and construct a key to make it easier for me to read. Its mystery is still not solved...;J'ai trouvé ce livre poussiéreux dans un coin perdu de la bibliothèque du château. Cela m'a pris plusieurs semaines d'intenses études avant que je puisse percer son mystère. Les parties pleines de charabia étaient en réalité codées. Après maintes heures et tentatives pour les déchiffrer j'ai réussi à m'en défaire et à fabriquer une clé me permettant de lire plus facilement. Son mystère n'est toujours pas résolu....  ;Ich fand das fremde Buch, das Staub an einer vergessenen Ecke der Schlossbibliothek sammelt. Ich brauchte mehrere Wochen der intensiven Studie, bevor sein Mysterium sich zu mir offenbarte. Die Kauderwelsch-Teile wurden verschlüsselt und nach vielen Stunden versuchend zu entziffern ich schaffte, es zu brechen und einen Schlüssel zu bauen, es leichter für mich zu machen, zu lesen. Sein Mysterium wird noch immer nicht gelöst...;;;;;;;;;;;x
EVTOPTA200003;I'm a mystic;Je suis un mystique;Ich bin ein Mystiker;;;;;;;;;;;x
EVTDESC200004;My regular excursions into the dungeon have only served to whet my appetite. I have sent for a skilled torturer who will teach me more about the arts of pain.;Mes excursions régulières dans le donjon ont seulement servis à aiguiser mon appétit. J'ai envoyé chercher un bourreau talentueux qui m'en apprendra plus sur l'art de la douleur. ;Meine regelmäßigen Ausflüge in den Kerker haben nur meinem Verlangen nach mehr gedient. Ich habe nach einem Fachpeiniger geschickt, der mich mehr über die Künste des Schmerzes lehren wird.;;;;;;;;;;;x
EVTOPTA200004;I'm an impaler;Je suis un empaleur;Ich bin ein Pfähler;;;;;;;;;;;x
EVTDESC200005;My garden is the apple of my eye, my pride and joy. I distrust my gardener and would spend every hour of the day in my garden if I could.;Mon jardin est la prune de mes yeux, ma fierté et ma joie. Je me méfie de mon jardinier et passerais ma vie dans mon jardin si je pouvais.;Mein Garten ist wie mein Augapfel, mein Stolz und meine Heiterkeit. Ich misstraue meinem Gärtner und würde jede Stunde des Tages in meinem Garten verbringen, wenn ich könnte.;;;;;;;;;;;x
EVTOPTA200005;I'm a gardener;Je suis un jardinier;Ich bin ein Gärtner;;;;;;;;;;;x
EVTDESC200006;My modest attempts to write poetry were never meant to be published in any way, but wherever I go, bards and minstrels are reciting or singing my poems.;Mes modestes tentatives pour écrire de la poésies n'ont jamais été publiées, mais où que j'ailles, bardes et menestrels récitent mes poèmes.  ;Meine bescheidenen Versuche, Gedichte zu schreiben, waren nie dazu gedacht veröffentlicht zu werden, aber wohin auch immer ich gehe, rezitieren Barden und Minnesänger  meine Gedichte;;;;;;;;;;;x
EVTOPTA200006;I'm a poet;Je suis un poète;Ich bin ein Poet;;;;;;;;;;;x
EVTDESC200007;After a long time of contemplation and soul-searching it feels as if I could bear to live in complete celibacy for the rest of my life.;Après un long moment de contemplation et de retour sur moi-même il semble que je puisse vivre dans un célibat complet jusqu'à la fin de mes jours.;Nach einer langen Zeit des Nachdenkens und der Gewissenserforschung fühlt es sich, als ob ich die Last des Zölibat den Rest meines Lebens ertragen könnte.;;;;;;;;;;;x
EVTOPTA200007;I'm celibate;Je suis célibataire;Ich lebe im Zölibat.;;;;;;;;;;;x
EVTDESC200008;This lifestyle of utmost pleasure and joyous life suits me perfectly. This can be nothing but heaven.;Ce mode de vie plein de plaisirs extr^mes et et de joie de vivre me convient parfaitement. Ce ne peut être rien d'autre que le paradis.;Dieser Lebensstil aud purem Vergnügens und freudigen Lebens passt mir vollkommen. Das kann nur der Himmel sein.;;;;;;;;;;;x
EVTOPTA200008;I'm a hedonist;Je suis un hédoniste;Ich bin ein Hedonist;;;;;;;;;;;x
EVTDESC200009;The duel was close fought, but in the end I was victorious over my opponent. As I basked in the admiration of my peers, I knew that I had to do this again.;Le duel fut un combat serré et acharné, mais à la fin je parvint à triompher de mon adversaire. Après m'être enivré de l'admiration de mes pairs, j'ai su que je devais le refaire.;Das Duell war knapp erkämpft, aber schließlich war ich über meinen Gegner siegreich. Als ich mich in der Bewunderung unter meine Gleichen sonnte, wusste ich, dass ich das wieder tun musste.;;;;;;;;;;;x
EVTOPTA200009;I'm a duelist;Je suis un duéliste;Ich bin ein Duellant;;;;;;;;;;;x
EVTDESC200010;I have finally become an expert in Islamic jurisprudence! My knowledge of the Qur'an, the Sunnah, Ijma' (Consensus) and Qiyas (Analogy) is what makes me a faqih and I will use that knowledge to be a better [Root.GetTitle] and ruler of my people.;Je suis enfin devenu un expert en jurisprudence islamique ! Ma connaissance du Coran, de la sunna, de l’ijmâ‘ (le consensus) et de la qiyâs (l’analogie) font de moi un faqîh. J’emploierais mon savoir pour devenir un meilleur [Root.GetTitle] et guide pour mon peuple.;Ich bin endlich ein Experte des islamischen Rechts! Mein Wissen um den Qur'an, die Sunna, Idschma (Konsens) und Qiyas (Analogie) macht mich zu einem Faqih und ich werde dieses Wissen nutzen, um ein besserer [Root.GetTitle] und Herrscher zu sein.;;;;;;;;;;;x
EVTOPTA200010;I am proud to have become a faqih!;Je suis fier d’être devenu un faqîh !;Ich bin stolz darauf, ein Faqih geworden zu sein!;;;;;;;;;;;x
EVTOPTB200000;That lifestyle is not for me;;Diese Lebensweise ist nichts für mich;;;;;;;;;;;x
EVTDESCfealty.3;[From.GetTitledName] has consented to attend the commendation ceremony and hence swear fealty to your noble and enlightened rule!;;;;;;;;;;;;;x
EVTOPTAfealty.3;This is good;;;;;;;;;;;;;x
CUSTOMTOOLTIP14;[From.GetTitledFirstName]'s other holdings will be divided among the rebels according to §Yde jure pretensions§!;;;;;;;;;;;;;x
CUSTOMTOOLTIP18;§Y[Root.GetTitledFirstName]§! will support the cause of §Y[Root.Liege.GetTitledFirstName]§! in the civil war\n;;;;;;;;;;;;;x
CUSTOMTOOLTIP19;§Y[Root.GetTitledFirstName]§! will support the cause of §Y[From.GetTitledFirstName]§! in the civil war\n;;;;;;;;;;;;;x
CUSTOMTOOLTIP20;§Y[This.PrimaryTitle.GetName]§! will support the cause of §Y[Root.GetTitledFirstName]§! in the civil war\n;;;;;;;;;;;;;x
CUSTOMTOOLTIP21;§Y[Root.GetTitledFirstName]§! will remain neutral for now\n;;;;;;;;;;;;;x
CUSTOMTOOLTIP22;The support of the vassals of §Y[This.PrimaryTitle.GetName]§! will be sought\n;;;;;;;;;;;;;x
CUSTOMTOOLTIP23;§Y[Root.GetTitledFirstName]§! and §Yall other rebels§! are imprisoned\n;;;;;;;;;;;;;x
CUSTOMTOOLTIP24;§Y[From.GetTitledFirstName]§! and §Yall other loyalists§! are imprisoned\n;;;;;;;;;;;;;x
CUSTOMTOOLTIP25;§Y[Root.GetTitledFirstName]§! seizes the throne of [From.PrimaryTitle.GetName]\n;;;;;;;;;;;;;x
CUSTOMTOOLTIP26;§Y[Root.GetTitledFirstName]§!'s vassals will be pleased\n;;;;;;;;;;;;;x
CUSTOMTOOLTIP27;§Y[Root.GetTitledFirstName]§!'s vassals will be upset\n;;;;;;;;;;;;;x
EVTDESCdowry.1 ;My daughter, [From.GetTitledFirstName], just got married to [From.Spouse.GetTitledFirstName]. It is now my duty as a father to provide him with an adequate dowry.;;;;;;;;;;;;;x
EVTOPTAdowry.1 ;He will have an adequate dowry;;;;;;;;;;;;;x
EVTOPTBdowry.1 ;This is what I can spare..;;;;;;;;;;;;;x
EVTOPTCdowry.1 ;He will have an adequate dowry;;;;;;;;;;;;;x
EVTOPTDdowry.1 ;He will have a rich dowry;;;;;;;;;;;;;x
EVTOPTEdowry.1 ;He will have a landed dowry;;;;;;;;;;;;;x
EVTDESCdowry.2 ;My father in law, [From.GetTitledFirstName], has provided me with an adequate dowry for marrying [Root.Spouse.GetTitledFirstName].;;;;;;;;;;;;;x
EVTOPTAdowry.2;An ancient custom;;;;;;;;;;;;;x
EVTDESCdowry.3;My father in law, [From.GetTitledFirstName], has provided me with a rather poor dowry for marrying [Root.Spouse.GetTitledFirstName].;;;;;;;;;;;;;x
EVTOPTAdowry.3;The cheap bastard!;;;;;;;;;;;;;x
EVTDESCdowry.4 ;My father in law, [From.GetTitledFirstName], has provided me with an adequate dowry for marrying [Root.Spouse.GetTitledFirstName].;;;;;;;;;;;;;x
EVTOPTAdowry.4;An ancient custom;;;;;;;;;;;;;x
EVTDESCdowry.5;My father in law, [From.GetTitledFirstName], has provided me with a rich dowry for marrying [Root.Spouse.GetTitledFirstName].;;;;;;;;;;;;;x
EVTOPTAdowry.5;I knew she was a good pick;;;;;;;;;;;;;x
EVTDESCdowry.6;My father in law, [From.GetTitledFirstName], has provided me with a very rich dowry consisting in gold and a title for marrying [Root.Spouse.GetTitledFirstName].;;;;;;;;;;;;;x
EVTOPTAdowry.6;I knew she was a great choice!;;;;;;;;;;;;;x
EVTDESColdage.1;My way of life is fallen into the sear, the yellow leaf, and that which should accompany old age as honor, love, obedience, troops of friends, I must not look to have. But in their stead curses not loud, but deep, mouth-honor breath which the poor heart would fain deny, and dare not.;;;;;;;;;;;;;x
EVTOPTAoldage.1;An old man is twice a child;;;;;;;;;;;;;x
EVTDESCrebels.33;The rebels in $PROVINCENAME$ have appointed a local noble as their leader and are now marching for their independence!;;;;;;;;;;;;;x
EVTOPTArebels.33;We'll meet on the battlefield!;;;;;;;;;;;;;x
EVTDESCraid_events.43;One of my fellow raiders has come to be a great companion. We have raided and pillaged together, we have slain many a man in battle side by side and feasted together in celebration of a reaving well done, in the true spirit of the Old Gods.;;;;;;;;;;;;;x
EVTOPTAraid_events.43;We shall remember this time;;;;;;;;;;;;;x
EVTDESCpagan_reformation.1;With an effective decree, you were able to allow the possibility to have a seniority or a primogeniture succession law into the code of laws of your realm. This will be considered as a milestone for the people of your religion and culture, who will now consider having those laws as well.;;;;;;;;;;;;;x
EVTDESCpagan_reformation.2;With a reformation that will trace the line for the Tengric people, [From.GetTitledFirstName] has introduced the possibility to have a seniority or a primogeniture succession law into the code of laws of [From.GetHerHis] realm.;;;;;;;;;;;;;x
EVTDESCpagan_reformation.3;With a reformation that will trace the line for the Nordic Pagans, [From.GetTitledFirstName] has introduced the possibility to have a seniority or a primogeniture succession law into the code of laws of [From.GetHerHis] realm.;;;;;;;;;;;;;x
EVTDESCpagan_reformation.4;With a reformation that will trace the line for the Baltic Pagans, [From.GetTitledFirstName] has introduced the possibility to have a seniority or a primogeniture succession law into the code of laws of [From.GetHerHis] realm.;;;;;;;;;;;;;x
EVTDESCpagan_reformation.5;With a reformation that will trace the line for the Celts, [From.GetTitledFirstName] has introduced the possibility to have a seniority or a primogeniture succession law into the code of laws of [From.GetHerHis] realm.;;;;;;;;;;;;;x
EVTNAME917;[Root.GetChancellorName] Discovered;;;;;;;;;;;;;x
EVTDESC917;I have been sent to [From.Location.GetName] to secretly create unrest between the local nobles and their peers, but it seems that at least one of them has seen my real motive and I fear he might inform his liege about this, or even imprison me!.;;;;;;;;;;;;;x
EVTOPTA917;Most worrisome...;;;;;;;;;;;;;x
EVTTOOLTIP20170;A noble in [Root.Location.GetName] reacts;;;;;;;;;;;;;x
EVTDESC20170;It seems that the [Root.GetChancellorName] of [From.Host.PrimaryTitle.GetName], [From.GetTitledName], has been hard at work in [From.Location.GetName] trying to spread unrest among us local nobles and turn us against my liege [Root.Liege.GetTitledName] and my peers. What should I do about this troublesome character?;;;;;;;;;;;;;x
EVTOPTA20170;Imprison [From.GetHerHim]!;;;;;;;;;;;;;x
EVTOPTB20170;This is [From.GetHerHis] liege's doing!;;;;;;;;;;;;;x
EVTDESC20171;[From.GetTitledName] completely overreacted to my most innocent visit to [From.Location.GetName] and decided to imprison me!;;;;;;;;;;;;;x
EVTOPTA20171;What will become of me now?;;;;;;;;;;;;;x
#EVTDESC20172;My lord, your [Root.GetChancellorName] [FromFrom.GetTitledName] has been trying to create unrest among the nobles in [From.Location.GetName] and tried to encourage me to turn against my peers! This shameless act can not go unpunished and to stop further interference I have thus decided to imprison your [Root.GetChancellorName] for an indefinite period of time.\n\nSigned,\n[From.GetTitledName];;;;;;;;;;;;;x
#EVTOPTA20172;Outrages!;;;;;;;;;;;;;x
EVTDESC20173;My liege, I discovered that the [Root.GetChancellorName] of [FromFrom.Liege.GetTitledName] has been agitating in [From.Location.GetName], trying to turn us local nobles against you and your vassals. Rest assure that his poisonous word has had no effect on me, and to make sure no more harm is done, I have imprisoned him.\n\nYour humble Vassal,\n[From.GetTitledName];;;;;;;;;;;;;x
EVTOPTA20173;[FromFrom.Liege.GetTitledName] will hear about this!;;;;;;;;;;;;;x
EVTDESC20174;My liege, I discovered that the [Root.GetChancellorName] of [FromFrom.Liege.GetTitledName] has been agitating in [From.Location.GetName], trying to turn us local nobles against you. Rest assure that his poisonous word has had no effect on me.\n\nYour humble Vassal,\n[From.GetTitledName];;;;;;;;;;;;;x
EVTOPTA20174;[FromFrom.Liege.GetTitledName] will hear about this!;;;;;;;;;;;;;x
#EVTDESC20175;My lord, your [Root.GetChancellorName] [FromFrom.GetTitledName] has been trying to create unrest among the nobles in [From.Location.GetName] and tried to encourage me to turn against my liege [From.Liege.GetTitledName] and my peers! He failed miserably and I can assure you that this shameless act will not go by without consequences.\n\nSigned,\n[From.GetTitledName];;;;;;;;;;;;;x
EVTOPTA20175;This is not good...;;;;;;;;;;;;;x
EVTDESC20176;I have received word that your [Root.GetChancellorName] was trying to agitate the nobles of my realm by spreading lies about me and my vassals in [FromFrom.Location.GetName]! Rest assure that this outrageous behaviour will not stand!\n\nSigned,\n[From.GetTitledName];;;;;;;;;;;;;x
EVTOPTA20176;Not what I had planned...;;;;;;;;;;;;;x
EVTNAME916;Vassal-Liege Opinion Lowered;;;;;;;;;;;;;x
EVTDESC916;It took all my skill and charm to sow distrust between the nobles of [Root.Location.GetName] and their peers, but at last their relations lay in ruins.;;;;;;;;;;;;;x
EVTOPTA916;This should please my liege!;;;;;;;;;;;;;x
EVTTOOLTIP20172;A letter is sent to my liege;;;;;;;;;;;;;x
EVTDESC20160;At first I could not believe it, but [From.GetTitledName] persisted and showed irrefutable evidence that my peers distrust and despise me! ;;;;;;;;;;;;;x
EVTOPTA20160;What an insult!;;;;;;;;;;;;;x
EVTTOOLTIP20161;Send an angry letter to [Root.Liege.GetTitledName];;;;;;;;;;;;;x
EVTDESC20161;[From.GetTitledName] accused me of distrusting him and claimed to have evidence of my betrayal! I don't know where he have gotten these ideas from.;;;;;;;;;;;;;x
EVTOPTA20161;What an idiot!;;;;;;;;;;;;;x
EVTDESC20162;My liege, I have managed to sow distrust between [From.GetTitledName] and [From.GetHerHis] liege [From.Liege.GetTitledFirstName] and [From.GetHerHis] peers . I hope this pleases you.\n\nYour humble [Root.GetChancellorName],\n[Root.job_chancellor.GetTitledName];;;;;;;;;;;;;x
EVTOPTA20162;Fantastic!;;;;;;;;;;;;;x
EVTDESCLoR.800;One of the eunuchs at the court has distinguished himself and caught the attention of your advisors. Though they are usually of the jealous kind and loathe to admit redeeming qualities in others, even they cannot deny the promise of this young man.;;;;;;;;;;;;;x
EVTDESC222100;The Holy Roman Empire, has somehow managed to reclaim enough lost territory to declare the Roman Empire restored! It can no longer be denied that they are the true successors of Rome and its glorious legacy. They claim a new era is upon us.;;;;;;;;;;;;;x
EVTTOOLTIPholy_orders.1;the Pope will receive your request;;;;;;;;;;;;;x
EVTDESCholy_orders.2;I have been giving some tought to your request about the founding of a new Holy Order, and I think that at the moment there is no need for such things. I hope you won't take this matter too personally, yours [From.GetTitledName];;;;;;;;;;;;;x
EVTDESCholy_orders.3;I have been giving some tought to your request about the founding of a new Holy Order, and I think that with the infidels running so strong you couldn't have chosen a better moment for such a suggestion. Together, we will spread the word of the Lord. Yours [From.GetTitledName];;;;;;;;;;;;;x
EVTDESCholy_orders.4;With the authority bestowed on me by His Holyness the Pope himself, I officially declare the estabilishment of the Order of Santiago. The order will receive the county of Santiago and will loyally serve the [Root.PrimaryTitle.GetFullName], united in the fight against the infidels. May we Christianize the whole world one day!;;;;;;;;;;;;;x
EVTTOOLTIPholy_orders.4;the Order will be officially estabilished;;;;;;;;;;;;;x
EVTDESCholy_orders.5;[From.GetBestName] has estabilished the Order of Santiago. The new Order will be based at the castle of Santiago and serve the Catholic faith united under the banners of the [From.PrimaryTitle.GetFullName].;;;;;;;;;;;;;x
EVTDESCholy_orders.6;With the authority bestowed on me by His Holyness the Pope himself, I officially declare the estabilishment of the Order of Alcantara. The order will receive the county of Alcantara and will loyally serve the [Root.PrimaryTitle.GetFullName], united in the fight against the infidels. May we Christianize the whole world one day!;;;;;;;;;;;;;x
EVTDESCholy_orders.7;[From.GetBestName] has estabilished the Order of Alcantara. The new Order will be based at the castle of Alcantara and serve the Catholic faith united under the banners of the [From.PrimaryTitle.GetFullName].;;;;;;;;;;;;;x
EVTDESCholy_orders.8;With the authority bestowed on me by His Holyness the Pope himself, I officially declare the estabilishment of the Order of Calatrava. The order will receive the county of Calatrava and will loyally serve the [Root.PrimaryTitle.GetFullName], united in the fight against the infidels. May we Christianize the whole world one day!;;;;;;;;;;;;;x
EVTDESCholy_orders.9;[From.GetBestName] has estabilished the Order of Calatrava. The new Order will be based at the castle of Calatrava and serve the Catholic faith united under the banners of the [From.PrimaryTitle.GetFullName].;;;;;;;;;;;;;x
EVTDESCholy_orders.10;With the authority bestowed on me by His Holyness the Pope himself, I officially declare the estabilishment of the Order of Saint James of Altopascio. The order will receive the castle of Altopascio and will loyally serve the [Root.PrimaryTitle.GetFullName], united in the fight against the infidels. May we Christianize the whole world one day!;;;;;;;;;;;;;x
EVTDESCholy_orders.11;[From.GetBestName] has estabilished the Order of Saint James of Altopascio. The new Order will be based at the castle of Altopascio and serve the Catholic faith united under the banners of the [From.PrimaryTitle.GetFullName].;;;;;;;;;;;;;x
EVTDESCholy_orders.12;With the authority bestowed on me by His Holyness the Pope himself, I officially declare the estabilishment of the Order of Aviz. The order will receive the county of Castelo Branco and will loyally serve the [Root.PrimaryTitle.GetFullName], united in the fight against the infidels. May we Christianize the whole world one day!;;;;;;;;;;;;;x
EVTDESCholy_orders.13;[From.GetBestName] has estabilished the Order of Aviz. The new Order will be based at the castle of Castelo Branco and serve the Catholic faith united under the banners of the [From.PrimaryTitle.GetFullName].;;;;;;;;;;;;;x
EVTDESCholy_orders.14;With the authority bestowed on me by His Holyness the Pope himself, I officially declare the estabilishment of the Livonian Brothers of the Sword. The order will receive the castle of Jelgava and will loyally serve the [Root.PrimaryTitle.GetFullName], united in the fight against the infidels. May we Christianize the whole world one day!;;;;;;;;;;;;;x
EVTDESCholy_orders.15;[From.GetBestName] has estabilished the Livonian Brothers of the Sword. The new Order will be based at the castle of Jelgava and serve the Catholic faith united under the banners of the [From.PrimaryTitle.GetFullName].;;;;;;;;;;;;;x
EVTDESCholy_orders.16;With the authority bestowed on me by His Holyness the Pope himself, I officially declare the estabilishment of the Order of Dobrzyn. The order will receive the castle of Dobrzyn and will loyally serve the [Root.PrimaryTitle.GetFullName], united in the fight against the infidels. May we Christianize the whole world one day!;;;;;;;;;;;;;x
EVTDESCholy_orders.17;[From.GetBestName] has estabilished the Order of Dobrzyn. The new Order will be based at the castle of Dobrzyn and serve the Catholic faith united under the banners of the [From.PrimaryTitle.GetFullName].;;;;;;;;;;;;;x
EVTDESCholy_orders.18;With the authority bestowed on me by His Holyness the Pope himself, I officially declare the estabilishment of the Knights of the Cross with the Red Star. The order will receive the castle of Slany and will loyally serve the [Root.PrimaryTitle.GetFullName], united in the fight against the infidels. May we Christianize the whole world one day!;;;;;;;;;;;;;x
EVTDESCholy_orders.19;[From.GetBestName] has estabilished the Knights of the Cross with the Red Star. The new Order will be based at the castle of Slany and serve the Catholic faith united under the banners of the [From.PrimaryTitle.GetFullName].;;;;;;;;;;;;;x
